movie_id,genre_ids
85510,[18]
86577,"[18, 35, 99, 10749, 10751, 10769]"
125140,"[53, 18]"
417399,"[18, 35]"
62325,[99]
76809,[]
117534,[35]
24527,"[28, 53]"
60573,"[10770, 80, 18]"
43314,"[28, 37]"
34269,"[12, 37]"
96090,[99]
126250,"[35, 10749]"
140448,[99]
78056,"[10402, 99]"
103707,[18]
32599,"[35, 18]"
149469,[]
110420,"[16, 18, 10751, 14]"
50221,"[99, 10769]"
62472,[878]
56419,"[99, 36]"
37757,[99]
127517,"[18, 53]"
186606,[35]
46451,[35]
81623,[18]
65646,"[10749, 18]"
43023,"[27, 10749, 878]"
43113,"[27, 878]"
4258,[35]
40864,[18]
102001,[18]
13647,"[16, 28, 878]"
63686,"[12, 16, 28]"
78432,"[18, 28, 53, 878, 10769]"
42699,"[27, 878, 10769]"
92837,[99]
134374,"[53, 80, 28]"
74394,[53]
80384,"[27, 35]"
71508,"[18, 35, 10749]"
29886,"[35, 10749]"
31664,[35]
169934,"[878, 16, 28]"
15257,"[16, 28, 878]"
30675,"[16, 28, 878]"
137563,"[99, 10402]"
176124,[18]
121606,"[27, 53, 9648]"
84204,"[878, 35, 53, 27]"
106021,"[28, 53]"
25693,[27]
97767,"[18, 10402]"
76589,"[28, 16, 53]"
229768,[99]
44865,"[28, 18, 36]"
44692,[878]
82106,"[80, 18, 10749]"
110830,[28]
183015,[28]
179179,[99]
221656,"[35, 18]"
50787,"[99, 27]"
24133,"[35, 27]"
55524,[]
36549,"[18, 9648, 878, 53]"
130804,[99]
109414,"[28, 35]"
68721,"[28, 12, 878]"
18089,[18]
42603,"[18, 36]"
128201,[99]
38453,"[53, 80, 35, 9648, 18]"
19688,"[35, 18]"
166076,"[16, 28, 12]"
118636,[878]
36229,"[10749, 18]"
77234,"[28, 53]"
174321,"[35, 18]"
179154,[18]
91073,[18]
77221,"[12, 18]"
56584,[99]
23705,"[28, 53]"
57849,"[35, 12]"
20181,"[28, 18, 10752]"
2966,"[12, 14, 28, 878]"
156306,"[35, 18]"
103731,[18]
82662,[18]
42587,"[99, 9648]"
32100,"[28, 35]"
19989,"[28, 37]"
96279,"[18, 53, 80, 28]"
109669,"[18, 10749, 10752, 10770]"
25117,[35]
66209,[28]
64272,"[10769, 28, 12, 10752]"
52225,[18]
70057,"[18, 28, 53]"
88176,"[18, 53]"
159011,[99]
110272,"[18, 35, 10749]"
95755,"[35, 80]"
74257,"[14, 28]"
58954,"[28, 18, 10769]"
19156,"[28, 10769]"
26693,[27]
36917,[27]
56763,[28]
31700,"[28, 18, 53]"
101501,"[27, 53]"
165739,"[80, 53]"
53101,"[27, 878]"
25272,"[28, 53, 9648, 10769]"
106849,"[18, 36]"
172631,"[35, 18]"
105787,[99]
53619,[35]
139463,[]
127728,[18]
98541,[99]
48254,"[35, 18]"
106851,"[18, 36]"
53197,"[99, 10769]"
112823,[18]
108419,[99]
40852,"[28, 37]"
45736,"[28, 12]"
149961,"[28, 12, 18, 10769]"
64988,"[28, 14, 10769]"
68761,"[18, 28, 53, 10749]"
14921,"[18, 35]"
94901,[18]
60540,"[53, 80]"
77439,"[18, 80, 10769]"
19568,"[12, 28]"
109962,[18]
191024,"[99, 35]"
27699,"[27, 53]"
101297,[18]
21522,"[53, 28, 35]"
72525,"[18, 35]"
39889,"[18, 53]"
11119,"[878, 28]"
82501,"[53, 9648]"
183171,[9648]
86023,"[53, 10769]"
64682,"[18, 10749]"
26293,"[18, 9648, 53]"
100224,[99]
124085,"[18, 35]"
104871,[]
128847,[99]
61904,"[10769, 27, 28]"
8768,"[10749, 18, 80]"
31560,"[18, 53, 9648]"
31715,"[99, 18]"
137474,[]
84391,"[27, 35, 10749]"
54138,"[28, 12, 878]"
72834,[27]
208700,[35]
118059,[18]
166773,[35]
278111,[53]
137499,[]
60270,"[18, 35, 53, 9648, 10749]"
39319,"[28, 12, 16, 14]"
123431,"[10402, 99]"
116741,[35]
23112,[18]
48227,[99]
83664,"[18, 53]"
82594,[99]
55576,"[37, 28, 18]"
235373,"[27, 14, 53]"
28258,"[80, 18]"
39386,[35]
42601,"[12, 28, 18]"
21862,[35]
149101,"[10751, 12]"
155596,"[10752, 99]"
149155,[18]
37269,[35]
458,"[18, 35, 10749]"
106388,"[18, 35]"
134397,[18]
74460,[35]
139933,"[53, 27, 10749]"
128216,[99]
16150,"[99, 14]"
39333,"[35, 99, 18]"
41738,[53]
27861,"[18, 35, 10751]"
97686,[99]
38875,[53]
156236,"[18, 35]"
168676,[10752]
64143,[35]
20803,"[35, 878]"
194668,[]
133082,[18]
83382,"[80, 53]"
83900,[27]
77987,"[18, 53, 80]"
109439,[35]
81576,"[99, 10769]"
82992,"[28, 53, 80]"
116711,"[16, 12, 10751, 14]"
197467,"[28, 10770, 878]"
44357,[99]
86282,[99]
84038,"[9648, 80, 18]"
2077,[35]
197481,"[28, 18, 878, 10770]"
54120,[99]
152780,"[18, 9648]"
44546,[878]
42151,"[18, 28, 35]"
26146,[35]
95771,[18]
55657,"[10770, 18, 10749]"
43357,"[35, 878]"
119933,[]
28424,"[18, 10749]"
137182,[18]
118931,"[14, 16, 35, 10751]"
121725,[18]
100493,[27]
121986,"[35, 18]"
104755,"[27, 53]"
18146,"[28, 12, 18, 53, 10752]"
70757,"[35, 18, 10751]"
94841,[53]
119675,"[18, 10749]"
128873,[99]
130824,[99]
81534,"[35, 18]"
60152,[27]
39193,"[9648, 53]"
293552,[]
106263,[35]
189650,[18]
80034,[878]
108235,"[18, 10751, 10770]"
86843,[99]
123103,"[27, 53]"
166666,"[80, 18]"
167658,[99]
219781,[99]
176182,[99]
51856,[18]
109455,[18]
84302,[18]
90873,[99]
82700,"[878, 28, 12]"
49343,[27]
185291,[18]
111172,"[35, 18]"
99453,"[99, 10769]"
28271,"[53, 27]"
53405,[35]
75656,"[53, 80]"
77805,[18]
160758,[80]
54894,[99]
68297,"[99, 18]"
22911,[99]
194121,[27]
184125,"[18, 53, 28]"
118737,"[28, 53]"
74513,"[28, 18, 10752]"
103970,"[35, 27]"
38540,"[18, 28, 53, 10752]"
94326,[99]
43938,"[35, 10749]"
85431,"[35, 10749]"
32596,[35]
42714,"[35, 10749]"
124227,"[28, 10752]"
63212,[18]
40226,"[27, 28]"
313972,"[18, 35]"
97609,[35]
387042,[]
176339,[18]
63923,[18]
133463,"[53, 27, 35]"
57981,[18]
92620,"[10751, 18]"
116811,"[27, 18, 53]"
147773,"[35, 18]"
101998,[18]
102331,[18]
183672,[99]
34977,"[80, 18, 9648]"
127884,[27]
143567,[35]
111083,"[53, 9648]"
72660,"[18, 10749]"
91739,[35]
105526,[18]
56500,[99]
50158,[18]
53392,[35]
49521,"[28, 12, 14, 878]"
53411,[35]
156700,"[35, 18]"
65521,"[18, 35, 10749, 10769]"
85047,[10749]
87567,[35]
128215,[18]
121873,[18]
75945,[18]
121446,[99]
144481,[]
233805,"[36, 12]"
158015,"[878, 27, 53]"
182499,"[53, 27]"
79201,"[99, 10402]"
121677,[53]
174188,"[35, 14, 27]"
97562,[]
135317,[]
51844,"[18, 10769]"
40244,[27]
52034,"[28, 878, 27, 53]"
159014,"[99, 10402]"
84765,"[35, 18]"
25111,"[28, 35]"
194099,[]
91334,[99]
105965,"[35, 10751]"
39279,[27]
224600,[53]
250625,[]
96936,"[18, 80]"
6636,"[18, 10769]"
62211,"[16, 10751]"
388046,[99]
192538,"[36, 28, 12]"
112161,"[35, 10749]"
88057,"[35, 18]"
51795,[99]
160085,[35]
104739,"[99, 10769]"
131478,"[10749, 18]"
167494,[18]
119838,[18]
35862,"[27, 10749]"
39544,"[12, 16]"
96599,[18]
68556,"[18, 10769]"
84198,[99]
80518,"[12, 14, 16, 28, 878]"
201485,"[35, 10749]"
103620,[27]
120292,"[35, 10749]"
128124,[]
108726,"[28, 53]"
68726,"[28, 878, 12]"
177271,"[16, 12, 10751]"
152742,"[18, 10749, 80, 9648]"
138907,"[35, 18]"
141955,[35]
118998,[18]
53928,"[35, 10749]"
72190,"[28, 18, 27, 878, 53]"
68724,"[878, 28, 18, 53]"
159004,"[99, 18, 10752, 80, 9648]"
82134,"[10749, 35]"
41586,"[28, 35, 80, 9648]"
59584,"[18, 9648, 53]"
126337,[18]
38178,[10402]
39982,"[27, 53]"
159154,[99]
127373,[18]
31221,[14]
185562,[35]
106049,[99]
58293,"[18, 35, 53]"
262528,"[18, 80]"
137037,[18]
125374,[]
126277,"[27, 53]"
130358,"[18, 10770]"
199687,[]
174772,"[878, 53]"
67272,[35]
179826,"[9648, 53]"
180050,[18]
101449,"[35, 10770]"
42527,"[35, 14]"
120303,"[9648, 53, 27]"
153420,[]
55655,[99]
83342,"[10402, 18, 10769]"
93456,"[16, 35, 10751]"
117251,"[28, 18, 53]"
107985,"[35, 28, 878]"
118690,[35]
119916,"[14, 18, 878]"
139329,[18]
93649,"[28, 53, 878]"
136418,"[28, 53]"
167726,[10749]
86410,"[27, 53, 80]"
136795,"[28, 35, 80]"
128276,[]
120555,"[10752, 35]"
44646,[53]
57201,"[28, 12, 37]"
121936,"[35, 10749]"
80597,[99]
193878,"[35, 10749]"
25789,"[28, 18, 53]"
80368,[27]
117377,[18]
117530,"[18, 35, 10749, 10769]"
31460,"[28, 35, 10749]"
114761,[]
151085,[18]
72140,"[18, 10770, 35]"
120892,"[35, 18]"
35381,"[18, 10749, 53, 37, 28]"
124157,"[28, 80]"
81167,[99]
77449,"[27, 10769]"
109099,"[53, 18, 80, 9648]"
159032,"[10402, 99]"
29751,[99]
44909,"[14, 18, 27, 28, 35]"
30654,"[35, 27, 878]"
127872,"[53, 18]"
38429,[99]
124071,[99]
82447,[35]
155055,"[18, 9648, 53]"
24935,"[35, 27]"
159117,"[27, 53]"
24939,"[35, 27]"
45556,[878]
159005,[99]
119844,[53]
136386,"[35, 10749]"
141733,"[28, 35, 80, 10749]"
43562,"[37, 12, 10749]"
359010,"[28, 37]"
36796,"[28, 53]"
26018,[99]
20223,[35]
19506,"[28, 12, 18, 36]"
22765,"[28, 12, 37]"
57209,"[35, 10749]"
108209,"[10402, 35]"
157386,"[35, 18, 10749]"
112200,"[35, 18]"
157375,"[18, 35, 10749]"
154779,[99]
132064,"[27, 53]"
112198,"[18, 35]"
439056,"[80, 18]"
127846,"[53, 18]"
179270,[]
45875,"[27, 53]"
193346,[99]
159166,[99]
91063,[35]
116340,"[18, 37]"
173210,[99]
157115,"[27, 53, 18]"
181649,"[10402, 14, 10749]"
199327,"[18, 36]"
126523,"[18, 36]"
205321,"[10770, 27]"
106848,[18]
61330,[99]
178946,[35]
60824,[]
111969,"[18, 35]"
30963,"[35, 18]"
61198,[99]
404211,"[28, 80, 18]"
24646,[35]
5898,"[27, 28, 53, 878]"
157354,[18]
173914,[]
116432,"[18, 35]"
247749,"[10749, 18]"
64519,[99]
101609,[99]
132939,[37]
206324,"[36, 28, 18]"
206851,"[28, 53]"
29345,"[27, 878]"
133339,"[27, 878]"
149085,"[28, 12]"
30183,[35]
49524,"[14, 28, 35, 80]"
41180,[18]
183011,"[14, 878, 16, 28, 12]"
62441,"[18, 36]"
197602,"[18, 9648]"
182127,"[28, 18]"
199420,"[28, 35]"
77663,"[28, 53]"
129507,"[35, 10769]"
260156,[]
100287,"[99, 878]"
77173,"[27, 9648, 878]"
119928,[]
179111,"[18, 36, 53]"
138843,"[27, 53]"
28698,"[18, 9648]"
31122,[]
54320,"[18, 878]"
51481,[35]
178809,"[28, 878, 27]"
79699,"[28, 18, 10751]"
23431,[18]
172847,"[18, 53]"
39308,"[12, 14]"
43980,"[18, 10751, 10769]"
5646,"[35, 37]"
209204,[99]
103173,"[14, 16]"
87245,"[18, 10752]"
174322,[99]
216755,[99]
77950,"[16, 10751]"
42871,[37]
173980,[53]
76170,"[28, 878, 12, 14]"
191231,[878]
17303,"[28, 35]"
192990,"[18, 10749]"
81581,"[99, 10751]"
159344,"[12, 18, 37]"
75878,[99]
23368,[99]
47089,"[18, 10769]"
159138,[99]
172533,"[10749, 18]"
123261,[18]
159092,"[35, 27]"
146216,"[28, 35, 80, 53]"
59558,"[28, 80]"
177221,"[18, 27]"
198062,[35]
19593,"[28, 18, 878]"
47404,"[80, 9648, 18]"
180948,[53]
120393,[18]
284231,[35]
66753,[18]
46729,"[35, 18, 14, 10749, 878]"
115046,[18]
62843,"[18, 53, 10769]"
117209,[18]
144570,[18]
76043,[99]
165213,[53]
188468,"[35, 10402, 10749]"
58291,[99]
79850,[35]
192126,"[35, 18]"
160139,"[9648, 10749, 53]"
117856,"[27, 878, 12]"
65435,[99]
27957,"[28, 12, 18, 36, 10752]"
83566,"[99, 10752]"
173938,"[99, 10402]"
138308,[37]
136400,"[28, 35, 80]"
127905,[99]
125164,"[80, 18, 10751]"
77728,[18]
17275,[35]
238748,"[35, 18]"
74310,[99]
151743,[35]
168138,"[878, 12, 53]"
157016,[99]
85984,[99]
89325,"[18, 10749]"
160588,"[35, 18]"
153738,"[28, 27]"
179144,"[35, 18]"
31354,"[18, 35, 53, 80, 10769]"
28173,"[35, 27, 28]"
102867,"[10749, 99, 35]"
109729,"[53, 18]"
26622,"[18, 10770]"
77664,"[10751, 878]"
205798,[]
43167,"[35, 10751, 10749]"
11144,"[28, 35]"
11614,"[28, 35, 18]"
58447,[28]
211587,"[28, 35, 27]"
244447,"[35, 18]"
22924,[80]
205005,[]
121831,[99]
191619,"[27, 53]"
44796,"[27, 878]"
19154,"[28, 12, 878, 53]"
50277,"[35, 18, 10749]"
26450,"[28, 35, 10751, 9648]"
77645,"[28, 10749, 37]"
149856,[]
83040,"[99, 18]"
102234,"[28, 80]"
189242,[99]
185574,[35]
4548,[18]
76285,"[12, 10751, 14]"
77931,"[14, 10751, 35, 16]"
177699,[35]
23535,"[878, 53]"
158743,[35]
58218,"[27, 14]"
121791,[18]
201676,"[16, 35, 10751, 14, 10402]"
30143,"[28, 12, 16, 35, 80]"
89345,"[27, 18, 53]"
205985,"[99, 10751, 18]"
293198,[]
241340,[]
147276,[35]
42502,"[18, 10749]"
76544,"[28, 18]"
38120,"[12, 14, 27]"
36089,"[27, 878]"
113148,"[35, 18]"
44545,"[27, 878]"
21683,"[12, 14, 16, 28, 878, 10751]"
65291,"[28, 12, 16, 878]"
35919,"[80, 27, 878, 53]"
39027,"[28, 53]"
212994,[99]
50346,"[18, 28, 53, 10749]"
61954,"[28, 878]"
138832,"[35, 80]"
157862,[35]
39957,"[18, 27, 53]"
109418,[35]
211830,[99]
212927,"[35, 10749]"
110410,"[28, 18, 80]"
18851,"[35, 27, 9648, 53]"
259808,"[10770, 18]"
97008,[99]
59859,"[28, 12, 80]"
87421,"[878, 28, 53]"
151960,"[16, 10751, 12, 35]"
54266,"[12, 28, 18]"
59589,"[80, 18, 9648, 53]"
155751,"[35, 10751]"
37312,[99]
59735,[27]
158999,[99]
115348,"[18, 53]"
124091,"[35, 18]"
27003,"[80, 27]"
149870,[16]
24631,[35]
81780,[18]
26158,"[878, 12]"
198210,"[27, 53, 9648]"
204128,[18]
115782,"[18, 36]"
65958,"[18, 36]"
215134,[99]
123553,"[28, 12, 18, 9648, 10749, 14]"
113362,"[10752, 99, 36]"
98412,"[35, 99]"
47559,"[10749, 18]"
154282,[18]
92506,[99]
184020,"[35, 18]"
72968,"[10751, 14]"
132363,[18]
157360,[35]
82473,[]
54133,[27]
62755,"[28, 10752, 18]"
159622,[99]
174346,[99]
45109,[10749]
128133,[18]
152748,"[80, 18, 10749, 37]"
133108,[18]
200063,[99]
49542,[99]
35895,[18]
122906,"[35, 18, 878]"
83114,"[16, 36]"
205022,"[10749, 35, 28]"
98064,"[10402, 99]"
15440,"[18, 27, 9648, 53]"
56937,[27]
19029,"[18, 10749]"
30689,"[27, 53]"
122088,[18]
101179,"[27, 53, 9648]"
104880,[99]
130055,"[18, 35]"
30061,"[28, 12, 16]"
117924,[99]
91690,"[35, 18]"
98568,"[9648, 878, 53]"
109260,"[10749, 18]"
154019,[99]
199373,"[53, 80]"
66608,"[27, 28, 35, 10769]"
116764,"[18, 35]"
250155,[18]
83899,"[27, 53, 9648]"
51166,[35]
107239,"[37, 35]"
42355,[18]
46891,[10749]
66148,[18]
96252,"[35, 10402]"
77123,"[35, 18]"
107231,"[10749, 35]"
83272,[35]
242920,[18]
167919,[53]
136466,"[18, 35, 10749]"
26971,[35]
25756,[27]
169209,"[28, 18]"
39005,"[28, 12, 35]"
217038,"[80, 35, 10749]"
140708,[]
29231,"[28, 80, 18, 53]"
48319,"[35, 18, 53]"
21708,"[28, 35]"
129432,"[35, 10769]"
138496,"[27, 878, 9648, 53]"
122372,"[27, 878, 53]"
17886,"[27, 878]"
33028,"[35, 12, 10749, 18]"
168496,"[18, 10752, 10749]"
219956,[]
127651,"[27, 53]"
202495,"[35, 18]"
32389,[16]
43740,[18]
33196,"[28, 12, 18, 53]"
198342,"[99, 10751]"
180318,[18]
159167,[]
169758,"[53, 9648]"
176720,[18]
2911,"[28, 80, 36, 10752]"
16921,"[27, 53]"
25172,"[12, 27, 53]"
129854,[99]
218212,[18]
46525,"[12, 18]"
90785,[28]
111190,[18]
37845,[16]
79628,[99]
50674,[12]
136336,"[80, 18]"
174773,"[10752, 18]"
147129,[35]
176734,[18]
42244,"[10402, 35]"
211729,"[27, 80, 53]"
79950,"[878, 53]"
84338,"[18, 53]"
135812,"[27, 10749, 53]"
107355,"[18, 12]"
124298,[35]
40833,"[27, 878]"
214091,[18]
118293,"[35, 16]"
24789,"[14, 27]"
52017,"[14, 27]"
52021,"[14, 27, 53]"
84058,[27]
54768,[35]
211954,"[35, 18]"
52022,"[27, 14]"
174334,[99]
75465,"[28, 35]"
138217,"[36, 99]"
164558,"[99, 10402]"
64936,"[53, 35, 80, 9648]"
53417,[35]
146223,"[9648, 18, 80, 53]"
200236,[18]
219674,[35]
27711,[27]
27712,[27]
61716,[27]
185444,[99]
146227,"[28, 80]"
158884,[18]
89623,"[16, 10751]"
127451,[]
134756,[27]
27651,[27]
126321,[18]
65114,[10752]
47913,"[37, 18]"
49802,"[12, 16, 878]"
10432,"[35, 27]"
62648,[37]
194126,"[99, 10769]"
86685,[]
82932,[99]
37463,"[80, 27, 9648]"
86235,"[9648, 878]"
183825,[37]
124429,[37]
86274,"[10402, 35]"
171964,[99]
176088,[18]
37183,[80]
40231,"[27, 878]"
17282,"[28, 53]"
218508,[18]
49047,"[878, 53, 18]"
180810,[35]
57655,"[35, 18, 10749]"
95730,"[53, 18, 27, 10749]"
138030,"[10749, 18]"
207768,"[53, 27, 80]"
212716,"[18, 35, 10749]"
122597,[99]
104634,[18]
28735,"[28, 53, 878]"
103902,"[10749, 18]"
115199,"[35, 878, 10402]"
146233,"[18, 53, 80]"
164457,"[53, 18, 80]"
133369,"[27, 53]"
130593,"[10402, 18]"
156711,"[35, 10749]"
91586,"[27, 53]"
195757,"[18, 10749]"
96721,"[18, 28]"
57892,[]
158895,[18]
112205,"[80, 35, 28]"
64820,"[10749, 18]"
62503,[18]
58607,[99]
11111,"[12, 99]"
169813,[18]
121789,[18]
30995,"[35, 27]"
85509,"[35, 10749]"
27885,[35]
28320,"[18, 10749]"
38807,"[28, 37]"
41349,[35]
106599,"[99, 36]"
103713,[99]
180314,[99]
133701,[878]
34188,[35]
63924,"[28, 53]"
157129,"[12, 53]"
129734,[18]
158711,[99]
63383,[99]
12791,"[27, 53]"
9971,"[35, 18, 10749]"
156339,"[18, 36, 10749]"
102059,"[28, 35]"
103689,[18]
320849,[99]
174348,[]
129139,"[35, 10749]"
219288,"[18, 878, 53]"
74137,"[35, 10749]"
119826,[18]
36992,[27]
43678,[35]
50775,[35]
136911,"[80, 53, 9648]"
27457,[18]
108564,"[36, 18]"
176238,[99]
22731,"[28, 27, 53]"
100544,"[80, 18]"
19458,"[35, 18, 10751]"
41347,[35]
53407,[37]
53374,[35]
220714,"[35, 18, 10749]"
109417,"[10402, 18]"
115189,[99]
43065,"[99, 27]"
40950,[18]
34937,[18]
245950,"[12, 28, 14]"
81996,"[35, 28]"
39243,[35]
114726,[35]
121676,"[53, 10749]"
156708,"[35, 18]"
127878,[99]
199615,"[18, 10752]"
71700,"[878, 53, 18]"
47038,"[27, 9648, 53]"
136966,"[10402, 37]"
38746,"[28, 12, 18, 53]"
85656,"[28, 878]"
32630,[99]
139998,"[18, 35]"
81857,[18]
73590,"[99, 10402]"
221410,[99]
75506,[878]
134394,"[27, 9648, 53]"
23045,"[27, 878]"
53949,"[27, 878]"
25666,"[18, 12, 10751]"
91018,[99]
448538,"[14, 99]"
179109,[18]
62425,[35]
129670,"[18, 12]"
45756,"[27, 35]"
2093,"[28, 27, 53]"
209263,"[35, 18, 10749]"
138697,"[10749, 35, 18]"
168051,[99]
133931,"[35, 16, 12, 10751]"
28484,"[80, 18, 37]"
36130,[99]
26251,[35]
41889,"[28, 12, 14]"
23385,"[53, 18]"
15810,"[80, 18, 9648]"
128135,"[12, 53, 35]"
455027,[]
157820,"[18, 14]"
193613,[10402]
51452,[99]
27232,"[28, 12, 14, 27]"
157409,"[35, 12]"
217014,[99]
132887,[99]
70115,[99]
78143,[18]
216374,"[18, 27, 10749, 53]"
118948,"[35, 53, 80, 9648]"
249333,[35]
175245,[53]
100681,"[18, 53]"
25377,"[53, 28]"
68780,"[53, 18]"
55230,[99]
128241,"[53, 18, 80]"
256382,[18]
60125,"[35, 10749]"
24331,"[27, 878, 28]"
33305,"[27, 878, 28]"
72440,"[12, 14, 28, 878, 10751, 10769]"
103168,"[28, 37]"
25584,"[35, 18, 10749]"
172828,"[35, 27]"
75757,[99]
86049,"[35, 53, 10749, 10769]"
154413,[18]
30244,"[28, 35, 18, 53]"
158445,"[18, 35]"
165904,"[80, 18, 53]"
43727,"[18, 10749]"
139725,[18]
146238,"[80, 53, 18]"
77776,[35]
152584,"[10749, 18]"
97006,[18]
138202,[18]
122089,"[10749, 18]"
51947,"[18, 28]"
128081,"[28, 35, 18]"
188761,"[18, 53]"
222759,[]
210940,"[878, 35]"
192160,[18]
167032,"[27, 53]"
97790,[27]
21381,[27]
196355,[18]
37087,"[18, 80]"
102420,"[35, 27]"
1803,"[28, 53, 80]"
49393,[99]
161073,"[35, 18]"
65481,[18]
209262,"[36, 18, 53, 9648]"
128089,[18]
159008,[99]
423078,"[35, 18, 10402]"
55884,"[28, 53, 10749]"
167673,"[27, 53]"
126560,"[18, 37]"
276123,[35]
195450,[18]
3149,"[80, 27, 878, 37]"
190754,"[28, 80]"
41443,[]
45725,"[12, 35, 10751]"
49162,"[18, 10751, 10749]"
34461,"[10751, 14, 10402]"
109451,"[16, 10751, 35]"
218381,[28]
81435,"[18, 10769]"
86004,"[80, 18, 53]"
78250,[27]
53776,"[35, 80, 9648]"
253120,"[35, 10749, 18]"
10598,"[80, 18, 53]"
81626,[18]
208968,[35]
100461,"[18, 36, 10752]"
14143,"[27, 53]"
109424,"[28, 18, 53]"
97397,"[99, 36]"
4479,"[18, 36, 10749]"
198287,"[18, 14, 878, 53]"
210708,"[35, 18, 878]"
175953,[99]
113364,[99]
115442,"[878, 18]"
62996,"[9648, 10749, 53]"
159015,[99]
51985,"[16, 10751, 35]"
134472,[18]
90645,[35]
49004,"[18, 53]"
119893,"[10751, 18]"
197926,[18]
56997,"[28, 12, 27]"
56290,"[36, 18]"
17025,[18]
47369,"[28, 53]"
75735,"[28, 27, 878]"
55539,"[35, 27]"
128917,[]
106747,"[28, 80, 53]"
99279,[99]
85889,"[80, 18, 35]"
293109,[]
91745,"[18, 10749]"
19623,"[28, 10769, 53]"
38273,"[53, 9648]"
214100,"[10402, 10749, 35, 18]"
10006,"[28, 80, 18]"
64078,"[14, 9648]"
273160,"[37, 35]"
175528,[35]
169642,[35]
8935,"[18, 10769]"
115210,[27]
107846,"[28, 53]"
64076,"[9648, 53]"
172782,"[10749, 35]"
10085,[27]
139651,[35]
195423,"[80, 18, 37, 10749]"
120587,[]
38093,"[35, 18, 10749]"
81708,"[35, 18, 10751, 36]"
55370,"[35, 80, 18]"
121317,[18]
133805,"[18, 27]"
86816,[18]
162903,"[18, 53]"
159009,"[99, 18]"
173495,"[99, 35]"
29368,"[18, 9648, 53]"
74674,[35]
109091,"[53, 80, 18]"
56115,[35]
82407,"[35, 27, 878]"
34023,[27]
81622,[99]
154795,[]
152795,"[18, 878, 16]"
43115,"[27, 878]"
113194,"[14, 12]"
166879,"[10749, 35]"
194516,"[80, 10749]"
18167,"[18, 10749]"
200390,"[37, 35]"
191502,[99]
158752,"[27, 14]"
3160,"[27, 878]"
58877,[99]
39468,"[28, 878]"
39264,"[878, 14]"
74008,"[27, 53]"
29941,"[14, 18, 10751]"
35911,[27]
291907,"[10749, 18]"
36214,"[28, 12, 878, 14]"
27207,"[35, 27]"
120771,"[35, 27]"
30478,[27]
146015,"[53, 18]"
39466,"[878, 28, 12, 14]"
180688,"[28, 18, 53]"
76203,"[18, 36]"
171738,[]
91311,[18]
209406,"[10749, 35]"
160118,[18]
231038,[53]
157370,"[18, 10749, 53]"
95006,"[99, 80]"
28868,"[35, 18, 10769, 53]"
61820,"[18, 10752]"
79378,[99]
73099,[18]
115173,"[18, 35]"
468343,"[18, 10749]"
81538,"[36, 99, 10769]"
214217,[18]
153196,[99]
55651,[99]
19241,"[27, 53, 10770]"
15866,[35]
160897,[27]
137193,[16]
38221,"[878, 12]"
43015,"[27, 878]"
174366,[99]
58631,"[35, 80, 18, 53]"
87302,"[878, 27, 35]"
58591,[18]
214671,[99]
152747,"[28, 12, 18]"
64077,"[9648, 53]"
36212,"[878, 14, 12, 10751]"
36247,"[28, 878, 14]"
127374,[18]
103648,[18]
65056,"[35, 18, 10749]"
42716,"[12, 80, 53]"
78235,[35]
293412,"[12, 18]"
40221,"[878, 35, 27]"
50441,"[28, 80, 18, 53]"
82627,[99]
103195,[99]
19594,"[16, 35, 10751]"
80274,"[878, 28, 12]"
37342,"[35, 27, 53]"
62039,[]
200481,"[16, 10749]"
88274,"[35, 10749]"
210624,[99]
213121,"[16, 35, 10751]"
174988,"[35, 10402]"
256396,[10402]
190847,"[878, 53, 27]"
57725,"[18, 9648, 53]"
187569,[]
127929,[99]
225975,"[80, 18, 53]"
56949,[]
4519,"[35, 18]"
208134,[35]
19658,"[18, 28, 53, 80]"
168027,[35]
76338,"[28, 12, 14]"
44005,"[28, 18]"
75905,"[9648, 53]"
460870,[99]
13390,"[80, 53]"
83059,[18]
39469,"[878, 28]"
152532,"[18, 36]"
97434,"[35, 80]"
133200,[18]
226632,[35]
48011,"[99, 10402]"
58166,[18]
55208,"[28, 53, 10749, 10769]"
44745,"[12, 28, 53]"
73500,"[28, 80, 35, 10749]"
250503,[]
194101,[18]
15709,[35]
128129,[]
66538,"[10749, 18]"
224746,[18]
187022,[18]
124075,[99]
193212,"[10770, 18, 36, 10752]"
16242,"[18, 80]"
91325,[99]
144613,[18]
156566,[37]
265727,"[80, 28]"
162215,"[18, 28, 53, 10752]"
72890,[35]
172803,"[18, 53]"
189747,[99]
123377,[18]
170632,[]
121565,"[878, 53, 18]"
14297,[99]
42950,"[18, 35, 10749, 10751]"
230158,[35]
96924,[35]
56579,[99]
127880,[18]
52045,"[35, 18]"
85822,[99]
61936,"[35, 10749]"
121674,"[18, 10749]"
184149,[99]
135670,"[27, 9648, 53]"
175574,"[16, 35, 10751]"
12636,"[28, 10769, 27, 878]"
49186,"[878, 12, 28]"
295045,"[28, 12]"
80188,"[28, 80, 18, 53]"
128266,"[18, 36]"
59100,[]
184802,"[35, 10402]"
64458,"[35, 10749]"
250610,"[27, 18]"
69056,[28]
44900,"[10751, 35]"
28592,[27]
118153,"[12, 10751, 14]"
155399,"[12, 14]"
19644,"[28, 18, 36]"
43208,[99]
24786,"[18, 10749, 10752]"
